window_idx,true_label,original_xgboost_score,counterfactual_perfect_score,improvement,reduction_pct
5295,1,0.999911,0.999999,8.8e-05,0.01
5296,0,0.000139,0.999999,0.99986,719271.99
5297,1,0.99976,0.999999,0.000239,0.02
5298,0,5.8e-05,0.999999,0.999941,1723739.01
5299,1,0.999985,0.999999,1.4e-05,0.0
5300,1,0.739328,0.999999,0.260671,35.26
5301,0,1.4e-05,0.999999,0.999985,7137651.68
5302,1,0.9997,0.999999,0.0003,0.03
5303,0,0.002087,0.999999,0.997912,47815.39
5304,1,0.999364,0.999999,0.000635,0.06
5305,0,0.000107,0.999999,0.999892,934391.18
5306,1,0.999199,0.999999,0.0008,0.08
5307,0,0.002491,0.999999,0.997508,40044.32
5308,0,0.001647,0.999999,0.998352,60616.03
5309,0,0.00015,0.999999,0.999849,666521.57
5310,1,0.999949,0.999999,5e-05,0.01
5311,1,0.999511,0.999999,0.000488,0.05
5312,0,6.7e-05,0.999999,0.999932,1492213.1
5313,0,7.6e-05,0.999999,0.999923,1315515.06
5314,1,0.999708,0.999999,0.000291,0.03
5315,1,0.99993,0.999999,6.9e-05,0.01
5316,0,5.9e-05,0.999999,0.99994,1694526.35
5317,0,6.9e-05,0.999999,0.99993,1448963.92
5318,1,0.944781,0.999999,0.055218,5.84
5319,0,0.000504,0.999999,0.999495,198308.57
5320,0,0.000383,0.999999,0.999616,260989.53
5321,0,6.8e-05,0.999999,0.999931,1470270.55
5322,0,6.2e-05,0.999999,0.999937,1612541.53
5323,1,0.999897,0.999999,0.000102,0.01
5324,0,1.6e-05,0.999999,0.999983,6245990.01
5325,1,0.999841,0.999999,0.000158,0.02
5326,0,0.000284,0.999999,0.999715,351999.93
5327,0,6.1e-05,0.999999,0.999938,1638973.94
5328,1,0.99901,0.999999,0.000989,0.1
5329,1,0.999933,0.999999,6.6e-05,0.01
5330,1,0.99721,0.999999,0.002789,0.28
5331,0,0.000836,0.999999,0.999163,119515.68
5332,0,0.001292,0.999999,0.998707,77298.71
5333,0,7.1e-05,0.999999,0.999928,1408150.96
5334,0,0.000364,0.999999,0.999635,274617.46
5335,0,0.008664,0.999999,0.991335,11441.99
5336,0,0.00197,0.999999,0.998029,50661.11
5337,0,0.000798,0.999999,0.999201,125211.59
5338,0,6.6e-05,0.999999,0.999933,1514820.48
5339,1,0.999832,0.999999,0.000167,0.02
5340,1,0.999958,0.999999,4.1e-05,0.0
5341,1,0.997051,0.999999,0.002948,0.3
5342,1,0.999947,0.999999,5.2e-05,0.01
5343,1,0.996785,0.999999,0.003214,0.32
5344,0,0.000181,0.999999,0.999818,552355.12
5345,1,0.99989,0.999999,0.000109,0.01
5346,1,0.998684,0.999999,0.001315,0.13
5347,1,0.99988,0.999999,0.000119,0.01
5348,0,0.002613,0.999999,0.997386,38170.0
5349,1,0.999928,0.999999,7.2e-05,0.01
5350,1,0.999934,0.999999,6.5e-05,0.01
5351,1,0.999944,0.999999,5.5e-05,0.01
5352,1,0.99871,0.999999,0.001289,0.13
5353,0,0.001403,0.999999,0.998596,71175.26
5354,1,0.999906,0.999999,9.3e-05,0.01
5355,0,0.000321,0.999999,0.999678,311416.47
5356,0,6.8e-05,0.999999,0.999931,1470270.55
5357,1,0.989765,0.999999,0.010234,1.03
5358,1,0.998552,0.999999,0.001447,0.14
5359,0,0.000117,0.999999,0.999882,854526.96
5360,0,0.000335,0.999999,0.999664,298398.26
5361,1,0.999971,0.999999,2.8e-05,0.0
5362,0,9.8e-05,0.999999,0.999901,1020203.04
5363,0,0.000907,0.999999,0.999092,110152.26
5364,0,6.4e-05,0.999999,0.999935,1562154.35
5365,0,0.000418,0.999999,0.999581,239128.49
5366,1,0.99992,0.999999,7.9e-05,0.01
5367,1,0.999684,0.999999,0.000315,0.03
5368,1,0.999743,0.999999,0.000256,0.03
5369,0,0.000505,0.999999,0.999494,197915.68
5370,0,0.004015,0.999999,0.995984,24806.51
5371,1,0.999924,0.999999,7.5e-05,0.01
5372,0,2.9e-05,0.999999,0.99997,3446983.8
5373,1,0.999967,0.999999,3.2e-05,0.0
5374,0,0.003602,0.999999,0.996397,27662.25
5375,0,3e-05,0.999999,0.999969,3332119.29
5376,1,0.999932,0.999999,6.7e-05,0.01
5377,0,3.7e-05,0.999999,0.999962,2701869.76
5378,0,0.000594,0.999999,0.999405,168247.17
5379,0,0.000124,0.999999,0.999875,806285.78
5380,1,0.999598,0.999999,0.000401,0.04
5381,1,0.99997,0.999999,2.9e-05,0.0
5382,1,0.999955,0.999999,4.4e-05,0.0
5383,1,0.999748,0.999999,0.000251,0.03
5384,1,0.999916,0.999999,8.3e-05,0.01
5385,0,0.000146,0.999999,0.999853,684783.92
5386,0,0.041167,0.999999,0.958832,2329.13
5387,1,0.999948,0.999999,5.1e-05,0.01
5388,0,0.550064,0.999999,0.449935,81.8
5389,0,5.4e-05,0.999999,0.999945,1851407.15
5390,0,0.00018,0.999999,0.999819,555424.14
5391,1,0.999146,0.999999,0.000853,0.09
5392,0,0.950263,0.999999,0.049736,5.23
5393,1,0.999964,0.999999,3.5e-05,0.0
5394,1,0.998609,0.999999,0.00139,0.14
5395,1,0.999551,0.999999,0.000448,0.04
5396,1,0.999714,0.999999,0.000285,0.03
5397,1,0.999914,0.999999,8.5e-05,0.01
5398,0,6.7e-05,0.999999,0.999932,1492213.1
5399,0,6.2e-05,0.999999,0.999937,1612541.53
5400,0,0.001358,0.999999,0.998641,73537.09
5401,0,1.5e-05,0.999999,0.999984,6662118.59
5402,1,0.99997,0.999999,2.9e-05,0.0
5403,0,0.000103,0.999999,0.999896,970678.57
5404,1,0.999849,0.999999,0.00015,0.02
5405,1,0.999915,0.999999,8.4e-05,0.01
5406,0,0.000251,0.999999,0.999748,398290.11
5407,1,0.848406,0.999999,0.151593,17.87
5408,0,0.137839,0.999999,0.86216,625.48
5409,0,0.000238,0.999999,0.999761,420050.0
5410,0,9.5e-05,0.999999,0.999904,1052419.75
5411,1,0.99879,0.999999,0.001209,0.12
5412,0,0.000145,0.999999,0.999854,689506.93
5413,1,0.999895,0.999999,0.000104,0.01
5414,0,0.000411,0.999999,0.999588,243202.84
5415,1,0.999947,0.999999,5.2e-05,0.01
5416,0,0.000192,0.999999,0.999807,520705.69
5417,1,0.686743,0.999999,0.313256,45.61
5418,0,7.1e-05,0.999999,0.999928,1408150.96
5419,1,0.999936,0.999999,6.3e-05,0.01
5420,0,6.9e-05,0.999999,0.99993,1448963.92
5421,1,0.999874,0.999999,0.000125,0.01
5422,1,0.999959,0.999999,4e-05,0.0
5423,0,0.002525,0.999999,0.997474,39503.76
5424,1,0.999748,0.999999,0.000251,0.03
5425,0,0.00036,0.999999,0.999639,277669.79
5426,1,0.999945,0.999999,5.4e-05,0.01
5427,1,0.999941,0.999999,5.8e-05,0.01
5428,0,0.000101,0.999999,0.999898,989900.01
5429,0,0.000275,0.999999,0.999724,363522.78
5430,0,5.1e-05,0.999999,0.999948,1960297.98
5431,1,0.999923,0.999999,7.6e-05,0.01
5432,1,0.999956,0.999999,4.3e-05,0.0
5433,1,0.999948,0.999999,5.1e-05,0.01
5434,0,6.3e-05,0.999999,0.999936,1586948.1
5435,1,0.999959,0.999999,4e-05,0.0
5436,1,0.937578,0.999999,0.062421,6.66
5437,0,0.000672,0.999999,0.999327,148707.16
5438,0,0.000179,0.999999,0.99982,558527.46
5439,0,9.7e-05,0.999999,0.999902,1030720.54
5440,0,0.14172,0.999999,0.858279,605.62
5441,1,0.999874,0.999999,0.000125,0.01
5442,1,0.998378,0.999999,0.001621,0.16
5443,0,0.00116,0.999999,0.998839,86106.07
5444,0,0.006153,0.999999,0.993846,16152.19
5445,1,0.999894,0.999999,0.000105,0.01
5446,1,0.999795,0.999999,0.000204,0.02
5447,1,0.999881,0.999999,0.000118,0.01
5448,0,3.2e-05,0.999999,0.999967,3123920.65
5449,0,0.000549,0.999999,0.99945,182045.86
5450,1,0.999951,0.999999,4.8e-05,0.0
5451,0,0.004983,0.999999,0.995016,19968.17
5452,0,9.3e-05,0.999999,0.999906,1075052.14
5453,1,0.999968,0.999999,3.1e-05,0.0
5454,0,0.000178,0.999999,0.999821,561665.64
5455,1,0.99988,0.999999,0.000119,0.01
5456,0,0.001239,0.999999,0.99876,80609.52
5457,0,0.000525,0.999999,0.999474,190372.37
5458,1,0.999983,0.999999,1.6e-05,0.0
5459,0,0.001268,0.999999,0.998731,78763.65
5460,1,0.999857,0.999999,0.000142,0.01
5461,0,0.000133,0.999999,0.999866,751722.43
5462,1,0.999875,0.999999,0.000124,0.01
5463,1,0.999914,0.999999,8.5e-05,0.01
5464,0,0.000125,0.999999,0.999874,799835.21
5465,1,0.999948,0.999999,5.1e-05,0.01
5466,1,0.99172,0.999999,0.008279,0.83
5467,1,0.999941,0.999999,5.8e-05,0.01
5468,0,8.2e-05,0.999999,0.999917,1219262.29
5469,0,0.037046,0.999999,0.962953,2599.34
5470,0,0.001351,0.999999,0.998648,73918.62
5471,0,0.001452,0.999999,0.998547,68769.98
5472,1,0.999793,0.999999,0.000206,0.02
5473,0,0.000129,0.999999,0.99987,775032.94
5474,0,0.001316,0.999999,0.998683,75887.19
5475,1,0.997512,0.999999,0.002487,0.25
5476,0,0.000215,0.999999,0.999784,464994.19
5477,0,8e-05,0.999999,0.999919,1249742.53
5478,0,0.001032,0.999999,0.998967,96798.19
5479,1,0.998884,0.999999,0.001115,0.11
5480,0,0.002882,0.999999,0.997117,34597.97
5481,0,0.002345,0.999999,0.997654,42543.7
5482,0,7.6e-05,0.999999,0.999923,1315515.06
5483,0,9.5e-05,0.999999,0.999904,1052419.75
5484,0,0.004917,0.999999,0.995082,20237.54
5485,0,0.001535,0.999999,0.998464,65046.09
5486,0,0.005937,0.999999,0.994062,16743.48
5487,1,0.999929,0.999999,7e-05,0.01
5488,0,0.000323,0.999999,0.999676,309487.63
5489,0,0.000379,0.999999,0.99962,263745.02
5490,0,7.3e-05,0.999999,0.999926,1369574.03
5491,0,0.000145,0.999999,0.999854,689506.93
5492,1,0.995692,0.999999,0.004307,0.43
5493,1,0.999721,0.999999,0.000278,0.03
5494,0,5.9e-05,0.999999,0.99994,1694526.35
5495,0,0.000411,0.999999,0.999588,243202.84
5496,1,0.999533,0.999999,0.000466,0.05
5497,0,0.000341,0.999999,0.999658,293146.24
5498,0,6.2e-05,0.999999,0.999937,1612541.53
5499,0,0.000117,0.999999,0.999882,854526.96
5500,1,0.999861,0.999999,0.000138,0.01
5501,0,0.67395,0.999999,0.326049,48.38
5502,1,0.9885,0.999999,0.011499,1.16
5503,0,0.001105,0.999999,0.998894,90396.83
5504,0,4.6e-05,0.999999,0.999953,2173338.4
5505,0,0.002164,0.999999,0.997835,46110.46
5506,1,0.999919,0.999999,8e-05,0.01
5507,0,0.000124,0.999999,0.999875,806285.78
5508,0,0.002001,0.999999,0.997998,49874.71
5509,1,0.999762,0.999999,0.000236,0.02
5510,0,2.3e-05,0.999999,0.999976,4345832.25
5511,1,0.999965,0.999999,3.4e-05,0.0
5512,0,5.5e-05,0.999999,0.999944,1817749.5
5513,0,3.6e-05,0.999999,0.999963,2776903.64
5514,0,0.00048,0.999999,0.999519,208228.79
5515,0,0.00012,0.999999,0.999879,833163.07
5516,0,0.000379,0.999999,0.99962,263745.02
5517,0,6.2e-05,0.999999,0.999937,1612541.53
5518,1,0.99998,0.999999,1.9e-05,0.0
5519,1,0.962297,0.999999,0.037702,3.92
5520,0,0.002635,0.999999,0.997364,37850.48
5521,0,0.000154,0.999999,0.999845,649207.84
5522,0,0.000129,0.999999,0.99987,775032.94
5523,0,0.002263,0.999999,0.997736,44088.89
5524,1,0.999909,0.999999,9e-05,0.01
5525,0,0.000123,0.999999,0.999876,812841.23
5526,0,0.001983,0.999999,0.998016,50328.34
5527,0,9.9e-05,0.999999,0.9999,1009897.99
5528,0,0.001603,0.999999,0.998396,62282.58
5529,1,0.999953,0.999999,4.6e-05,0.0
5530,1,0.999577,0.999999,0.000422,0.04
5531,1,0.99971,0.999999,0.000289,0.03
5532,1,0.999707,0.999999,0.000292,0.03
5533,1,0.178401,0.999999,0.821598,460.53
5534,0,0.001088,0.999999,0.998911,91810.83
5535,0,0.000199,0.999999,0.9998,502386.81
5536,0,0.000511,0.999999,0.999488,195590.69
5537,0,0.003908,0.999999,0.996091,25488.45
5538,1,0.999958,0.999999,4.1e-05,0.0
5539,0,0.000118,0.999999,0.999881,847284.98
5540,1,0.987753,0.999999,0.012246,1.24
5541,0,0.000681,0.999999,0.999318,146740.58
5542,0,0.000305,0.999999,0.999694,327757.78
5543,1,0.926274,0.999999,0.073725,7.96
5544,0,0.0002,0.999999,0.999799,499874.51
5545,1,0.999882,0.999999,0.000117,0.01
5546,1,0.999465,0.999999,0.000534,0.05
5547,1,0.998766,0.999999,0.001233,0.12
5548,0,9e-05,0.999999,0.999909,1110886.57
5549,1,0.996165,0.999999,0.003834,0.38
5550,1,0.999917,0.999999,8.2e-05,0.01
5551,1,0.999926,0.999999,7.3e-05,0.01
5552,0,3.2e-05,0.999999,0.999967,3123920.65
5553,0,0.000585,0.999999,0.999414,170837.08
5554,0,0.000763,0.999999,0.999236,130959.75
5555,1,0.992958,0.999999,0.007041,0.71
5556,0,0.000813,0.999999,0.999186,122899.6
5557,0,0.00016,0.999999,0.999839,624860.32
5558,1,0.999957,0.999999,4.2e-05,0.0
5559,1,0.999971,0.999999,2.8e-05,0.0
5560,0,0.000167,0.999999,0.999832,598665.95
5561,1,0.999898,0.999999,0.000101,0.01
5562,0,0.000265,0.999999,0.999734,377243.88
5563,1,0.999871,0.999999,0.000128,0.01
5564,1,0.999794,0.999999,0.000205,0.02
5565,1,0.999754,0.999999,0.000245,0.02
5566,0,0.002971,0.999999,0.997028,33558.55
5567,0,0.000121,0.999999,0.999878,826277.17
5568,1,0.999805,0.999999,0.000194,0.02
5569,0,6.2e-05,0.999999,0.999937,1612541.53
5570,1,0.999955,0.999999,4.4e-05,0.0
5571,1,0.999653,0.999999,0.000346,0.03
5572,0,0.000168,0.999999,0.999831,595102.08
5573,0,3.7e-05,0.999999,0.999962,2701869.76
5574,0,0.000587,0.999999,0.999412,170254.68
5575,0,0.000655,0.999999,0.999344,152569.27
5576,1,0.999845,0.999999,0.000154,0.02
5577,0,0.00351,0.999999,0.996489,28389.92
5578,0,0.000658,0.999999,0.999341,151873.22
5579,1,0.999839,0.999999,0.00016,0.02
5580,0,0.000164,0.999999,0.999835,609618.32
5581,0,0.002749,0.999999,0.99725,36276.7
5582,1,0.999916,0.999999,8.3e-05,0.01
5583,1,0.999632,0.999999,0.000367,0.04
5584,1,0.999172,0.999999,0.000827,0.08
5585,1,0.999441,0.999999,0.000558,0.06
5586,0,0.005469,0.999999,0.99453,18184.83
5587,0,0.000365,0.999999,0.999634,273864.83
5588,1,0.999967,0.999999,3.2e-05,0.0
5589,0,0.00141,0.999999,0.998589,70821.41
5590,0,0.00014,0.999999,0.999859,714133.99
5591,1,0.999897,0.999999,0.000102,0.01
5592,0,0.015576,0.999999,0.984423,6320.12
5593,0,0.000149,0.999999,0.99985,670995.24
5594,1,0.999924,0.999999,7.5e-05,0.01
5595,1,0.999914,0.999999,8.5e-05,0.01
5596,1,0.999749,0.999999,0.00025,0.03
5597,1,0.999888,0.999999,0.000111,0.01
5598,1,0.999537,0.999999,0.000462,0.05
5599,1,0.99983,0.999999,0.000169,0.02
5600,1,0.99989,0.999999,0.000109,0.01
5601,0,0.000373,0.999999,0.999626,267989.06
5602,1,0.999942,0.999999,5.7e-05,0.01
5603,1,0.451855,0.999999,0.548144,121.31
5604,1,0.999813,0.999999,0.000186,0.02
5605,1,0.999962,0.999999,3.7e-05,0.0
5606,1,0.999965,0.999999,3.4e-05,0.0
5607,1,0.999875,0.999999,0.000124,0.01
5608,0,0.000324,0.999999,0.999675,308532.14
5609,1,0.999894,0.999999,0.000105,0.01
5610,1,0.999958,0.999999,4.1e-05,0.0
5611,1,0.999848,0.999999,0.00015,0.02
5612,1,0.999966,0.999999,3.3e-05,0.0
5613,1,0.997821,0.999999,0.002178,0.22
5614,1,0.99914,0.999999,0.000859,0.09
5615,1,0.999927,0.999999,7.2e-05,0.01
5616,1,0.999963,0.999999,3.6e-05,0.0
5617,1,0.999904,0.999999,9.5e-05,0.01
5618,0,5.5e-05,0.999999,0.999944,1817749.5
5619,0,0.000511,0.999999,0.999488,195590.69
5620,0,0.003043,0.999999,0.996956,32762.17
5621,1,0.999868,0.999999,0.000131,0.01
5622,0,0.000312,0.999999,0.999687,320402.23
5623,1,0.999696,0.999999,0.000303,0.03
5624,1,0.999929,0.999999,7e-05,0.01
5625,0,0.002324,0.999999,0.997675,42929.03
5626,1,0.999892,0.999999,0.000107,0.01
5627,1,0.999955,0.999999,4.4e-05,0.0
5628,1,0.999982,0.999999,1.7e-05,0.0
5629,1,0.99972,0.999999,0.000279,0.03
5630,1,0.999965,0.999999,3.4e-05,0.0
5631,0,0.000202,0.999999,0.999797,494924.51
5632,1,0.998967,0.999999,0.001032,0.1
5633,0,0.001537,0.999999,0.998462,64961.32
5634,0,0.000391,0.999999,0.999608,255647.68
5635,0,0.000478,0.999999,0.999521,209100.44
5636,0,0.000141,0.999999,0.999858,709068.86
5637,1,0.999724,0.999999,0.000275,0.03
5638,1,0.998575,0.999999,0.001424,0.14
5639,1,0.999356,0.999999,0.000643,0.06
5640,0,7.2e-05,0.999999,0.999927,1388594.64
5641,0,0.000259,0.999999,0.99974,385985.1
5642,1,0.999914,0.999999,8.5e-05,0.01
5643,1,0.999696,0.999999,0.000303,0.03
5644,1,0.998967,0.999999,0.001032,0.1
5645,0,0.000699,0.999999,0.9993,142959.33
5646,1,0.999618,0.999999,0.000381,0.04
5647,0,0.000395,0.999999,0.999604,253057.9
5648,0,0.000766,0.999999,0.999233,130446.47
5649,0,0.00115,0.999999,0.998849,86855.68
5650,1,0.999864,0.999999,0.000135,0.01
5651,0,0.000681,0.999999,0.999318,146740.58
5652,0,0.256196,0.999999,0.743803,290.33
5653,0,0.000567,0.999999,0.999432,176263.56
5654,0,0.000473,0.999999,0.999526,211311.81
5655,0,0.000161,0.999999,0.999838,620978.82
5656,0,8.1e-05,0.999999,0.999918,1234314.28
5657,0,0.000114,0.999999,0.999885,877015.17
5658,0,0.000365,0.999999,0.999634,273864.83
5659,0,9.9e-05,0.999999,0.9999,1009897.99
5660,0,0.000112,0.999999,0.999887,892676.55
5661,1,0.999889,0.999999,0.00011,0.01
5662,0,0.001028,0.999999,0.998971,97175.22
5663,0,0.00558,0.999999,0.994419,17821.1
5664,1,0.99986,0.999999,0.000139,0.01
5665,0,3.2e-05,0.999999,0.999967,3123920.65
5666,1,0.999943,0.999999,5.6e-05,0.01
5667,1,0.999611,0.999999,0.000388,0.04
5668,1,0.999922,0.999999,7.6e-05,0.01
5669,0,0.002586,0.999999,0.997413,38569.57
5670,0,4e-05,0.999999,0.999959,2499272.68
5671,0,0.000961,0.999999,0.999038,103957.09
5672,1,0.999981,0.999999,1.8e-05,0.0
5673,0,0.000475,0.999999,0.999524,210421.68
5674,1,0.999933,0.999999,6.6e-05,0.01
5675,0,6.1e-05,0.999999,0.999938,1638973.94
5676,0,0.000106,0.999999,0.999893,943206.3
5677,1,0.999974,0.999999,2.5e-05,0.0
5678,1,0.999704,0.999999,0.000295,0.03
5679,0,0.000762,0.999999,0.999237,131131.74
5680,1,0.999897,0.999999,0.000102,0.01
5681,1,0.99994,0.999999,5.9e-05,0.01
5682,1,0.999863,0.999999,0.000136,0.01
5683,0,0.006056,0.999999,0.993943,16412.51
5684,1,0.999964,0.999999,3.5e-05,0.0
5685,0,0.000629,0.999999,0.99937,158879.83
5686,1,0.999193,0.999999,0.000806,0.08
5687,0,0.000505,0.999999,0.999494,197915.68
5688,0,0.000349,0.999999,0.99965,286424.46
5689,0,0.00088,0.999999,0.999119,113534.96
5690,1,0.99974,0.999999,0.000259,0.03
5691,1,0.999822,0.999999,0.000177,0.02
5692,1,0.999931,0.999999,6.8e-05,0.01
5693,1,0.996879,0.999999,0.00312,0.31
5694,1,0.97293,0.999999,0.027069,2.78
5695,1,0.999698,0.999999,0.000301,0.03
5696,1,0.999813,0.999999,0.000186,0.02
5697,0,0.023519,0.999999,0.97648,4151.88
5698,1,0.999963,0.999999,3.6e-05,0.0
5699,1,0.99994,0.999999,5.9e-05,0.01
5700,0,0.000209,0.999999,0.99979,478345.53
5701,1,0.99994,0.999999,5.9e-05,0.01
5702,1,0.999939,0.999999,6e-05,0.01
5703,1,0.99957,0.999999,0.000429,0.04
5704,1,0.993866,0.999999,0.006133,0.62
5705,0,4.6e-05,0.999999,0.999953,2173338.4
5706,0,0.000348,0.999999,0.999651,287247.78
5707,1,0.999847,0.999999,0.000152,0.02
5708,1,0.999949,0.999999,5e-05,0.01
5709,0,0.000232,0.999999,0.999767,430915.48
5710,1,0.999866,0.999999,0.000133,0.01
5711,0,5.1e-05,0.999999,0.999948,1960297.98
5712,1,0.999333,0.999999,0.000666,0.07
5713,0,4.8e-05,0.999999,0.999951,2082797.33
5714,1,0.99966,0.999999,0.000339,0.03
5715,1,0.999882,0.999999,0.000117,0.01
5716,0,0.000143,0.999999,0.999856,699151.11
5717,0,6.3e-05,0.999999,0.999936,1586948.1
5718,1,0.99973,0.999999,0.000269,0.03
5719,1,0.999968,0.999999,3.1e-05,0.0
5720,0,0.000381,0.999999,0.999618,262360.04
5721,0,7.2e-05,0.999999,0.999927,1388594.64
5722,1,0.999511,0.999999,0.000488,0.05
5723,0,4.8e-05,0.999999,0.999951,2082797.33
5724,1,0.999859,0.999999,0.00014,0.01
5725,0,9.1e-05,0.999999,0.999908,1098679.27
5726,1,0.999941,0.999999,5.8e-05,0.01
5727,0,0.000402,0.999999,0.999597,248649.78
5728,0,0.000182,0.999999,0.999817,549319.82
5729,0,0.000124,0.999999,0.999875,806285.78
5730,0,9e-05,0.999999,0.999909,1110886.57
5731,1,0.998867,0.999999,0.001132,0.11
5732,0,6.6e-05,0.999999,0.999933,1514820.48
5733,1,0.999945,0.999999,5.4e-05,0.01
5734,0,0.000684,0.999999,0.999315,146096.55
5735,1,0.999919,0.999999,8e-05,0.01
5736,0,0.000673,0.999999,0.999326,148486.06
5737,1,0.999975,0.999999,2.4e-05,0.0
5738,1,0.999928,0.999999,7.1e-05,0.01
5739,1,0.999795,0.999999,0.000204,0.02
5740,1,0.99997,0.999999,2.9e-05,0.0
5741,1,0.99852,0.999999,0.001479,0.15
5742,1,0.999886,0.999999,0.000113,0.01
5743,0,0.000196,0.999999,0.999803,510077.55
5744,0,0.005514,0.999999,0.994485,18035.6
5745,0,2.5e-05,0.999999,0.999974,3998296.68
5746,0,0.000554,0.999999,0.999445,180401.98
5747,1,0.999813,0.999999,0.000186,0.02
5748,0,4.3e-05,0.999999,0.999956,2324938.39
5749,0,0.127336,0.999999,0.872663,685.32
5750,0,0.000349,0.999999,0.99965,286424.46
5751,0,0.00215,0.999999,0.997849,46411.37
5752,0,0.000162,0.999999,0.999837,617145.24
5753,1,0.999841,0.999999,0.000158,0.02
5754,0,0.000309,0.999999,0.99969,323513.8
5755,0,4.8e-05,0.999999,0.999951,2082797.33
5756,1,0.999962,0.999999,3.7e-05,0.0
5757,0,8.3e-05,0.999999,0.999916,1204572.94
5758,1,0.99988,0.999999,0.000119,0.01
5759,1,0.999558,0.999999,0.000441,0.04
5760,1,0.999955,0.999999,4.4e-05,0.0
5761,0,7.7e-05,0.999999,0.999922,1298431.37
5762,0,0.002766,0.999999,0.997233,36053.12
5763,1,0.999568,0.999999,0.000431,0.04
5764,1,0.999959,0.999999,4e-05,0.0
5765,1,0.999949,0.999999,5e-05,0.01
5766,1,0.999886,0.999999,0.000112,0.01
5767,0,3.3e-05,0.999999,0.999966,3029282.04
5768,0,5.5e-05,0.999999,0.999944,1817749.5
5769,1,0.999954,0.999999,4.5e-05,0.0
5770,0,0.000439,0.999999,0.99956,227685.02
5771,1,0.169853,0.999999,0.830146,488.74
5772,0,0.010484,0.999999,0.989515,9438.33
5773,1,0.999959,0.999999,4e-05,0.0
5774,1,0.999674,0.999999,0.000325,0.03
5775,1,0.999978,0.999999,2.1e-05,0.0
5776,1,0.995097,0.999999,0.004902,0.49
5777,0,0.000366,0.999999,0.999633,273116.31
5778,1,0.999938,0.999999,6.1e-05,0.01
5779,0,0.003964,0.999999,0.996035,25126.95
5780,1,0.999773,0.999999,0.000226,0.02
5781,0,0.000119,0.999999,0.99988,840164.69
5782,0,4.1e-05,0.999999,0.999958,2438327.24
5783,0,7.1e-05,0.999999,0.999928,1408150.96
5784,0,0.000308,0.999999,0.999691,324564.46
5785,0,0.00031,0.999999,0.999689,322469.92
5786,0,0.000125,0.999999,0.999874,799835.21
5787,1,0.999578,0.999999,0.000421,0.04
5788,0,5e-05,0.999999,0.999949,1999498.1
5789,1,0.999556,0.999999,0.000443,0.04
5790,1,0.999506,0.999999,0.000493,0.05
5791,1,0.999605,0.999999,0.000394,0.04
5792,0,0.006729,0.999999,0.99327,14761.01
5793,1,0.999846,0.999999,0.000153,0.02
5794,1,0.996799,0.999999,0.0032,0.32
5795,1,0.999943,0.999999,5.6e-05,0.01
5796,1,0.999694,0.999999,0.000305,0.03
5797,0,5.6e-05,0.999999,0.999943,1785293.7
5798,1,0.999816,0.999999,0.000183,0.02
5799,0,0.007175,0.999999,0.992824,13837.25
5800,0,0.000196,0.999999,0.999803,510077.55
5801,0,0.00237,0.999999,0.997629,42093.87
5802,1,0.999866,0.999999,0.000133,0.01
5803,0,2.6e-05,0.999999,0.999973,3844571.32
5804,1,0.998634,0.999999,0.001365,0.14
5805,0,0.000219,0.999999,0.99978,456499.7
5806,1,0.999795,0.999999,0.000204,0.02
5807,0,0.000129,0.999999,0.99987,775032.94
5808,1,0.995114,0.999999,0.004885,0.49
5809,1,0.999819,0.999999,0.00018,0.02
5810,0,0.000108,0.999999,0.999891,925739.28
5811,1,0.999963,0.999999,3.6e-05,0.0
5812,0,0.000865,0.999999,0.999134,115505.49
5813,0,2.7e-05,0.999999,0.999972,3702228.8
5814,1,0.99958,0.999999,0.000419,0.04
5815,0,0.000865,0.999999,0.999134,115505.49
5816,1,0.999907,0.999999,9.2e-05,0.01
5817,0,5.6e-05,0.999999,0.999943,1785293.7
5818,0,0.000165,0.999999,0.999834,605923.28
5819,0,5.8e-05,0.999999,0.999941,1723739.01
5820,0,8.6e-05,0.999999,0.999913,1162554.35
5821,0,0.00065,0.999999,0.999349,153743.63
5822,0,0.001107,0.999999,0.998892,90233.33
5823,0,0.000623,0.999999,0.999376,160410.91
5824,0,7.1e-05,0.999999,0.999928,1408150.96
5825,0,0.000952,0.999999,0.999047,104940.81
5826,0,0.00068,0.999999,0.999319,146956.52
5827,1,0.99988,0.999999,0.000119,0.01
5828,1,0.999967,0.999999,3.2e-05,0.0
5829,0,4.7e-05,0.999999,0.999952,2127104.87
5830,0,0.001403,0.999999,0.998596,71175.26
5831,1,0.999965,0.999999,3.4e-05,0.0
5832,0,6.1e-05,0.999999,0.999938,1638973.94
5833,1,0.999955,0.999999,4.4e-05,0.0
5834,0,0.000168,0.999999,0.999831,595102.08
5835,0,0.000107,0.999999,0.999892,934391.18
5836,1,0.999386,0.999999,0.000613,0.06
5837,1,0.999975,0.999999,2.4e-05,0.0
5838,0,8.3e-05,0.999999,0.999916,1204572.94
5839,1,0.998523,0.999999,0.001476,0.15
5840,1,0.999958,0.999999,4.1e-05,0.0
5841,0,0.000286,0.999999,0.999713,349537.78
5842,0,0.000123,0.999999,0.999876,812841.23
5843,0,4.4e-05,0.999999,0.999955,2272108.61
5844,1,0.997612,0.999999,0.002387,0.24
5845,1,0.99987,0.999999,0.000129,0.01
5846,1,0.996104,0.999999,0.003895,0.39
